Namespace(data_dir='../data', dataset='chameleon', device=0, seed=42, cpu=False, epochs=500, runs=1, train_prop=0.5, valid_prop=0.25, protocol='semi', rand_split=False, rand_split_class=False, label_num_per_class=20, valid_num=500, test_num=500, directed=False, method='pcgt', hidden_channels=64, num_layers=2, num_heads=1, alpha=0.5, use_bn=False, use_residual=False, use_graph=False, use_weight=False, use_init=False, use_act=False, attention='gcn', lr=0.01, weight_decay=0.0005, dropout=0.5, display_step=1, no_feat_norm=False, patience=200, graph_weight=0.8, ours_weight_decay=0.0005, ours_use_weight=False, ours_use_residual=False, ours_use_act=False, backbone='gcn', ours_layers=2, ours_dropout=0.5, aggregate='add', hops=1, gat_heads=8, out_heads=1, lamda=0.1, num_elayers=2, encoder_emdim=768, num_partitions=10, num_reps=4, partition_method='metis', no_pse=False, local_only=False, global_only=False)
chameleon
features shape=torch.Size([890, 2325])
num nodes 890 | num classes 5 | num node feats 2325
Computing 10 partitions using metis...
Partitions: 10, Boundary nodes: 549/890 (61.7%)
Intra-partition edges: 13982/17708 (79.0%)
Epoch: 77, Loss: 0.5733, Train: 97.56%, Valid: 31.36%, Test: 31.96% [α=0.39,β=1.75,α=0.40,β=1.71]
Epoch: 78, Loss: 0.5471, Train: 97.31%, Valid: 31.36%, Test: 29.38% [α=0.39,β=1.76,α=0.40,β=1.72]
Epoch: 79, Loss: 0.5954, Train: 97.31%, Valid: 32.06%, Test: 30.93% [α=0.39,β=1.77,α=0.40,β=1.73]
Epoch: 80, Loss: 0.6164, Train: 97.56%, Valid: 32.75%, Test: 31.96% [α=0.39,β=1.77,α=0.40,β=1.74]
Epoch: 81, Loss: 0.6109, Train: 97.56%, Valid: 29.97%, Test: 32.99% [α=0.38,β=1.78,α=0.40,β=1.75]
Epoch: 82, Loss: 0.5632, Train: 97.56%, Valid: 29.62%, Test: 32.99% [α=0.38,β=1.79,α=0.39,β=1.75]
Epoch: 83, Loss: 0.5640, Train: 97.56%, Valid: 29.97%, Test: 34.02% [α=0.38,β=1.79,α=0.39,β=1.76]
Epoch: 84, Loss: 0.5747, Train: 97.80%, Valid: 30.66%, Test: 33.51% [α=0.38,β=1.80,α=0.39,β=1.77]
Epoch: 85, Loss: 0.4707, Train: 97.80%, Valid: 31.01%, Test: 32.99% [α=0.37,β=1.81,α=0.39,β=1.77]
Epoch: 86, Loss: 0.5465, Train: 98.04%, Valid: 32.40%, Test: 32.99% [α=0.37,β=1.81,α=0.38,β=1.78]
Epoch: 87, Loss: 0.5526, Train: 98.04%, Valid: 31.71%, Test: 31.96% [α=0.37,β=1.82,α=0.38,β=1.79]
Epoch: 88, Loss: 0.5515, Train: 98.04%, Valid: 31.01%, Test: 32.47% [α=0.37,β=1.83,α=0.38,β=1.79]
Epoch: 89, Loss: 0.5529, Train: 98.04%, Valid: 30.66%, Test: 31.44% [α=0.36,β=1.83,α=0.38,β=1.80]
Epoch: 90, Loss: 0.5373, Train: 97.56%, Valid: 29.97%, Test: 31.44% [α=0.36,β=1.84,α=0.38,β=1.81]
Epoch: 91, Loss: 0.5094, Train: 97.80%, Valid: 30.31%, Test: 29.38% [α=0.36,β=1.84,α=0.37,β=1.81]
Epoch: 92, Loss: 0.5143, Train: 97.56%, Valid: 33.45%, Test: 33.51% [α=0.35,β=1.85,α=0.37,β=1.82]
Epoch: 93, Loss: 0.5433, Train: 97.56%, Valid: 33.10%, Test: 33.51% [α=0.35,β=1.86,α=0.37,β=1.83]
Epoch: 94, Loss: 0.5213, Train: 98.04%, Valid: 33.10%, Test: 34.54% [α=0.35,β=1.86,α=0.37,β=1.83]
Epoch: 95, Loss: 0.4570, Train: 98.53%, Valid: 32.75%, Test: 35.05% [α=0.35,β=1.87,α=0.37,β=1.84]
Epoch: 96, Loss: 0.5073, Train: 98.29%, Valid: 32.40%, Test: 34.54% [α=0.34,β=1.87,α=0.37,β=1.84]
Epoch: 97, Loss: 0.4320, Train: 98.29%, Valid: 33.10%, Test: 32.47% [α=0.34,β=1.88,α=0.36,β=1.85]
Epoch: 98, Loss: 0.5355, Train: 98.29%, Valid: 32.06%, Test: 29.38% [α=0.34,β=1.89,α=0.36,β=1.86]
Epoch: 99, Loss: 0.4555, Train: 98.04%, Valid: 30.31%, Test: 28.87% [α=0.34,β=1.89,α=0.36,β=1.86]
Epoch: 100, Loss: 0.4880, Train: 98.29%, Valid: 28.57%, Test: 30.93% [α=0.33,β=1.90,α=0.36,β=1.87]
Epoch: 101, Loss: 0.4764, Train: 97.80%, Valid: 28.92%, Test: 32.99% [α=0.33,β=1.90,α=0.36,β=1.87]
Epoch: 102, Loss: 0.5242, Train: 97.80%, Valid: 29.27%, Test: 32.47% [α=0.33,β=1.91,α=0.36,β=1.88]
Epoch: 103, Loss: 0.4521, Train: 97.80%, Valid: 28.57%, Test: 32.47% [α=0.33,β=1.92,α=0.35,β=1.89]
Epoch: 104, Loss: 0.4429, Train: 98.29%, Valid: 30.31%, Test: 30.93% [α=0.32,β=1.92,α=0.35,β=1.89]
Epoch: 105, Loss: 0.4910, Train: 98.04%, Valid: 29.62%, Test: 30.93% [α=0.32,β=1.93,α=0.35,β=1.90]
Epoch: 106, Loss: 0.5021, Train: 98.29%, Valid: 29.97%, Test: 31.44% [α=0.32,β=1.94,α=0.35,β=1.90]
Epoch: 107, Loss: 0.4543, Train: 98.29%, Valid: 29.97%, Test: 30.41% [α=0.32,β=1.94,α=0.35,β=1.91]
Epoch: 108, Loss: 0.4735, Train: 98.29%, Valid: 27.87%, Test: 29.38% [α=0.31,β=1.95,α=0.34,β=1.91]
Epoch: 109, Loss: 0.5012, Train: 98.29%, Valid: 28.22%, Test: 30.93% [α=0.31,β=1.95,α=0.34,β=1.92]
Epoch: 110, Loss: 0.4212, Train: 97.80%, Valid: 28.92%, Test: 31.44% [α=0.31,β=1.96,α=0.34,β=1.92]
Epoch: 111, Loss: 0.4617, Train: 97.80%, Valid: 33.10%, Test: 31.96% [α=0.31,β=1.96,α=0.34,β=1.93]
Epoch: 112, Loss: 0.4255, Train: 97.80%, Valid: 32.06%, Test: 32.47% [α=0.30,β=1.97,α=0.34,β=1.93]
Epoch: 113, Loss: 0.4668, Train: 97.80%, Valid: 30.66%, Test: 31.44% [α=0.30,β=1.97,α=0.34,β=1.94]
Epoch: 114, Loss: 0.4214, Train: 98.29%, Valid: 30.31%, Test: 29.90% [α=0.30,β=1.98,α=0.34,β=1.94]
Epoch: 115, Loss: 0.4269, Train: 98.04%, Valid: 29.62%, Test: 30.41% [α=0.30,β=1.98,α=0.33,β=1.95]
Epoch: 116, Loss: 0.4393, Train: 98.04%, Valid: 29.97%, Test: 28.87% [α=0.29,β=1.99,α=0.33,β=1.95]
Epoch: 117, Loss: 0.4447, Train: 98.29%, Valid: 33.10%, Test: 30.93% [α=0.29,β=1.99,α=0.33,β=1.95]
Epoch: 118, Loss: 0.4413, Train: 98.29%, Valid: 31.71%, Test: 29.90% [α=0.29,β=1.99,α=0.33,β=1.96]
Epoch: 119, Loss: 0.4274, Train: 98.53%, Valid: 33.10%, Test: 33.51% [α=0.29,β=2.00,α=0.33,β=1.96]
Epoch: 120, Loss: 0.4204, Train: 98.53%, Valid: 31.71%, Test: 32.47% [α=0.28,β=2.00,α=0.33,β=1.97]
Epoch: 121, Loss: 0.3981, Train: 98.53%, Valid: 31.36%, Test: 31.44% [α=0.28,β=2.01,α=0.33,β=1.97]
Epoch: 122, Loss: 0.4755, Train: 98.53%, Valid: 29.62%, Test: 30.93% [α=0.28,β=2.01,α=0.33,β=1.97]
Epoch: 123, Loss: 0.4269, Train: 98.53%, Valid: 31.01%, Test: 29.38% [α=0.28,β=2.01,α=0.32,β=1.98]
Epoch: 124, Loss: 0.3934, Train: 98.53%, Valid: 31.01%, Test: 28.87% [α=0.27,β=2.02,α=0.32,β=1.98]
Epoch: 125, Loss: 0.4093, Train: 98.53%, Valid: 31.71%, Test: 28.87% [α=0.27,β=2.02,α=0.32,β=1.99]
Epoch: 126, Loss: 0.4348, Train: 98.53%, Valid: 32.06%, Test: 30.41% [α=0.27,β=2.03,α=0.32,β=1.99]
Epoch: 127, Loss: 0.4239, Train: 98.53%, Valid: 29.62%, Test: 32.47% [α=0.27,β=2.03,α=0.32,β=1.99]
Epoch: 128, Loss: 0.4177, Train: 98.53%, Valid: 29.27%, Test: 32.47% [α=0.26,β=2.04,α=0.32,β=2.00]
Epoch: 129, Loss: 0.4124, Train: 98.53%, Valid: 30.31%, Test: 31.44% [α=0.26,β=2.04,α=0.32,β=2.00]
Epoch: 130, Loss: 0.3489, Train: 98.53%, Valid: 31.36%, Test: 30.41% [α=0.26,β=2.05,α=0.32,β=2.00]
Epoch: 131, Loss: 0.4376, Train: 98.53%, Valid: 30.66%, Test: 29.38% [α=0.26,β=2.05,α=0.32,β=2.01]
Epoch: 132, Loss: 0.4593, Train: 98.53%, Valid: 29.62%, Test: 28.87% [α=0.26,β=2.05,α=0.31,β=2.01]
Epoch: 133, Loss: 0.4364, Train: 98.29%, Valid: 29.27%, Test: 29.90% [α=0.25,β=2.06,α=0.31,β=2.01]
Epoch: 134, Loss: 0.4458, Train: 98.29%, Valid: 29.97%, Test: 29.38% [α=0.25,β=2.06,α=0.31,β=2.02]
Epoch: 135, Loss: 0.4464, Train: 98.53%, Valid: 32.06%, Test: 29.38% [α=0.25,β=2.06,α=0.31,β=2.02]
Epoch: 136, Loss: 0.4184, Train: 97.80%, Valid: 32.40%, Test: 32.47% [α=0.25,β=2.07,α=0.31,β=2.02]
Epoch: 137, Loss: 0.4113, Train: 98.53%, Valid: 35.54%, Test: 30.93% [α=0.25,β=2.07,α=0.31,β=2.03]
Epoch: 138, Loss: 0.4567, Train: 98.29%, Valid: 33.45%, Test: 31.96% [α=0.24,β=2.07,α=0.31,β=2.03]
Epoch: 139, Loss: 0.4394, Train: 97.80%, Valid: 32.40%, Test: 30.93% [α=0.24,β=2.08,α=0.31,β=2.03]
Epoch: 140, Loss: 0.4345, Train: 97.56%, Valid: 32.06%, Test: 29.90% [α=0.24,β=2.08,α=0.31,β=2.03]
Epoch: 141, Loss: 0.4248, Train: 98.29%, Valid: 32.40%, Test: 30.93% [α=0.24,β=2.08,α=0.31,β=2.04]
Epoch: 142, Loss: 0.4728, Train: 98.29%, Valid: 33.45%, Test: 28.35% [α=0.24,β=2.09,α=0.31,β=2.04]
Epoch: 143, Loss: 0.4775, Train: 98.29%, Valid: 32.75%, Test: 29.38% [α=0.23,β=2.09,α=0.30,β=2.04]
Epoch: 144, Loss: 0.4272, Train: 98.29%, Valid: 32.06%, Test: 29.90% [α=0.23,β=2.09,α=0.30,β=2.04]
Epoch: 145, Loss: 0.3384, Train: 98.29%, Valid: 33.80%, Test: 30.93% [α=0.23,β=2.10,α=0.30,β=2.04]
Epoch: 146, Loss: 0.3931, Train: 98.29%, Valid: 32.40%, Test: 32.47% [α=0.23,β=2.10,α=0.30,β=2.05]
Epoch: 147, Loss: 0.4439, Train: 98.53%, Valid: 32.40%, Test: 31.96% [α=0.23,β=2.10,α=0.30,β=2.05]
Epoch: 148, Loss: 0.3700, Train: 98.53%, Valid: 33.10%, Test: 31.44% [α=0.22,β=2.11,α=0.30,β=2.05]
Epoch: 149, Loss: 0.4416, Train: 98.53%, Valid: 32.40%, Test: 29.90% [α=0.22,β=2.11,α=0.30,β=2.06]
Epoch: 150, Loss: 0.3958, Train: 98.53%, Valid: 32.75%, Test: 31.44% [α=0.22,β=2.11,α=0.30,β=2.06]
Epoch: 151, Loss: 0.3868, Train: 98.53%, Valid: 32.75%, Test: 32.47% [α=0.22,β=2.12,α=0.30,β=2.06]
Epoch: 152, Loss: 0.4256, Train: 98.53%, Valid: 32.06%, Test: 31.96% [α=0.22,β=2.12,α=0.30,β=2.06]
Epoch: 153, Loss: 0.4279, Train: 98.53%, Valid: 31.36%, Test: 31.96% [α=0.22,β=2.12,α=0.29,β=2.06]
Epoch: 154, Loss: 0.4476, Train: 98.53%, Valid: 31.01%, Test: 31.44% [α=0.21,β=2.12,α=0.29,β=2.07]
Epoch: 155, Loss: 0.3812, Train: 98.53%, Valid: 28.92%, Test: 31.96% [α=0.21,β=2.13,α=0.29,β=2.07]
Epoch: 156, Loss: 0.4412, Train: 98.53%, Valid: 28.22%, Test: 30.93% [α=0.21,β=2.13,α=0.29,β=2.07]
Epoch: 157, Loss: 0.3744, Train: 98.04%, Valid: 28.92%, Test: 29.38% [α=0.21,β=2.13,α=0.29,β=2.07]
Epoch: 158, Loss: 0.4354, Train: 98.53%, Valid: 28.22%, Test: 29.90% [α=0.21,β=2.14,α=0.29,β=2.07]
Epoch: 159, Loss: 0.3542, Train: 98.04%, Valid: 27.53%, Test: 29.38% [α=0.21,β=2.14,α=0.29,β=2.08]
Epoch: 160, Loss: 0.4262, Train: 97.80%, Valid: 27.53%, Test: 28.87% [α=0.20,β=2.14,α=0.29,β=2.08]
Epoch: 161, Loss: 0.4499, Train: 98.29%, Valid: 27.87%, Test: 29.90% [α=0.20,β=2.15,α=0.29,β=2.08]
Epoch: 162, Loss: 0.3466, Train: 98.53%, Valid: 28.92%, Test: 29.38% [α=0.20,β=2.15,α=0.29,β=2.08]
Epoch: 163, Loss: 0.3627, Train: 98.53%, Valid: 31.71%, Test: 31.44% [α=0.20,β=2.15,α=0.29,β=2.08]
Epoch: 164, Loss: 0.4241, Train: 98.53%, Valid: 33.45%, Test: 31.44% [α=0.20,β=2.16,α=0.29,β=2.09]
Epoch: 165, Loss: 0.3692, Train: 98.29%, Valid: 34.84%, Test: 32.99% [α=0.20,β=2.16,α=0.29,β=2.09]
